gih,"Githabul, Gidabul, Gidjoobal, Kidabal, Kidjabal, Kitabool, Kita-bool, Kitapul, Kittabool, Kitta-bool, Kuttibul, Noowidal"
giy,Giyug
gjm,"Gunditjmara, Dhauhurtwurru, Gournditch-mara, Gurnditschmara, Kirurndit, Kuunditjmara, Kuurn-kopan-noot, Ngutuk, Nil-can-cone-deets, Tourahonong, Weeritch-Weeritch"
gko,"Kok-Nar, Gundara, Kok Nar, Koknar, Kok-Narr, Kwanthar"
gll,"Garlali, Galali, Kalali"
gma,"Gambera, Gamberre, Gambre, Gamgre, Guwan, Kambera"
gni,"Gooniyandi, Gunian, Guniandi, Guniyan, Guniyandi, Guniyn, Konejandi, Koneyandi, Kunan, Kunian, Kuniyan"
gnl,Gangulu
gnn,"Gumatj, Gomadj, Gumait, Gumaj"
gnr,"Gureng Gureng, Gureng-Gureng, Gurreng Gurreng"
gtu,"Aghu-Tharnggala, Aghu Tharnggala, Aghu Tharnggalai, Aghu Tharnggalu"
gue,"Gurinji, Gurindji, Wurlayi"
guf,"Gupapuyngu, Gobabingo, Gubabwingu"
gup,"Gunwinggu, Gunawitji, Gunwinjgu, Kuninjku, Kunwinjku, Mayali"
gvn,"Kuku-Yalanji, Guguyalanji, Koko-Yalanji, Kuku-Yalangi"
gvy,"Guyani, Kijani, Kuyani, Kwiani"
gwm,"Awngthim, Angutimi, Mamangidigh"
gwu,Guwamu
gww,"Kwini, Cuini, Gunin, Gwiini, Gwini, Kunan, Wunambal"
gyd,"Kayardild, Gajadilt, Gajardild, Gayadilt, Gayardild, Gayardilt, Kaiadilt, Malununda"
gyf,Gungabula
gyy,Gunya
hrp,Nhirrpi
ibd,"Iwaidja, Eiwaja, Ibadjo, Iwaidji, Iwaydja, Jiwadja, Karadjee, Limba"
iin,"Thiin, Deen, Deenma, Denma, Dhiyin, Dhiyinma, Teen, Teenma, Tenma, Thenma, Thiinma"
ikr,"Ikaranggal, Ikarranggali"
ilg,Garig-Ilgar
jan,"Jandai, Coobenpil, Djandai, Djendewal, Dsandai, Goenpul, Janday, Jendairwal, Jundai, Koenpel, Noogoon, Tchandi"
jao,"Yanyuwa, Aniula, Anula, Anyula, Janjula, Leeanuwa, Wadiri, Yanula, Yanyula"
jay,"Yan-nhangu, Jarnango, Nangu, Yanangu"
jbi,"Badjiri, Baddjeri, Badjari, Ngura"
jbw,"Yawijibaya, Bergalgu, Jadjiba, Jadjibaia, Jaudjibaia, Jaudjibara, Jaudji-Bara, Jawadjag, Jawdjibaia, Jawdjibara, Jawdjobara, Jawutjubar, Winjawindjagu, Yaudjibaia, Yaudjibara, Yaujibaia, Yawjibara, Yawjibarra"
jig,"Djingili, Chingalee, Chunguloo, Djingila, Djingulu, Jingali, Jingulu, Lee, Tchingalee, Tjingilu"
jng,"Yangman, Dagoman, Jungman"
jui,"Ngadjuri, Aluri, Alury, Boanawari, Burra, Burra Burra, Doora, Eeleeree, Eura, Hillary, Hilleri, Manu, Manuley, Manuri, Mimbara, Monnoo, Ngadhuri, Ngadluri, Ngadyuri, Ngaluri, Ngarluri, Weera, Werra, Wiramaya, Wirameju, Wirameyu, Wirra, Wirramaya, Wirra-Maya, Wirramayo, Wirrameyu, Yilrea, Youngye"
kba,"Kalarko, Galaagu, Kalaaku, Kalako, Kalakul, Malba, Malpa"
kbe,"Kanju, Gandanju, Gandju, Jabuda, Kaantyu, Kamdhue, Kandju, Kandyu, Kanyu, Karnu, Neogulada, Yaldiye-Ho"
kda,"Worimi, Birbay, Gadang, Gadhang, Gadjang, Kattang, Warimi"
kdd,"Yankunytjatjara, Jangkundjara, Kulpantja, Yankunjtjatjarra, Yankuntatjara"
kgl,"Kunggari, Coongurri, Gungari, Gunggari, Ungorri"
kgs,"Kumbainggar, Baanbay, Gambalamam, Gumbaingari, Gumbaynggir, Kumbaingeri"
kjn,"Kunjen, Guguminjen, Kukumindjen"
kkp,"Gugubera, Berang, Kok Kaber, Koko Bera, Koko Pera, Kukubera, Paperyn"
kky,"Guguyimidjir, Gugu Yimijir, Gugu-Yimidhirr, Guugu Yimidhirr, Guugu Yimithirr, Koko Imudji, Kukuyimidir"
kld,"Gamilaraay, Camileroi, Gamilaroi, Kamilaroi"
ktd,"Kokata, Gugada, Kokatha, Kokitta, Koocatho, Koogurda, Kugurda, Kukata, Madutara, Maduwonga, Wanggamadu, Wongamardu"
ktg,"Kalkutung, Galgadungu, Galgaduun, Kalkadoon, Kalkatungu, Kalkutungu"
kux,"Kukatja, Gugadja, Kukaja"
kuy,"Kuuku-Ya’u, Bagadji, Gugu Yau, Koko-Ja’o, Kokoyao, Pakadji, Ya’o"
kvs,"Kunggara, Goom-Gharra, Gunggara, Kunggera"
lby,"Lamu-Lamu, Lamalama, Lama-Lama, Lamulamul, Mba Rumbathama"
lbz,"Lardil, Kunana, Ladil, Laierdila, Lardill"
lja,"Golpa, Golba, Golbu, Gorlba, Kolpa"
ljw,"Yirandali, Dalebura, Dal-leyburra, Irendely, Pooroga, Yerrundulli, Yerrunthully"
ljx,"Yuru, Arwur-angkana, Euronbba, Mal Mal, Malmal, South Murri"
lkm,"Kalaamaya, Kalamaia, Karlamay, Karlamayi"
lku,"Kungkari, Koongerri, Koonkerri, Kungeri, Kunggari, Mokaburra, Tarawalla, Torra-burri, Yangeeberra, Yankibura"
llj,"Ladji Ladji, Acaxee, Laci-Laci, Ladji-Ladji, Laitchi-Laitchi, Laitu, Laitu-Laitu, Latja Latji, Latjalatji, Latje Latje, Latjilatji, Latjoo-Latjoo, Latyoo-Latyoo, Ledjiledji, Ledji-Ledji, Leitch-Leitchi, Litchoo-Litchoo, Litchy-Litchy, Lutchye-Lutchye"
lmc,"Limilngan, Manadja, Minitji"
lnj,"Leningitij, Linngithig, Linngithigh"
lnw,"Lanima, Lhanima, Pitta Pitta, Ulaolinya, Yurlayurlanya"
lrg,"Laragia, Gulumirrgin, Laragiya, Larakia, Larakiya"
mec,"Mara, Leelalwarra, Leelawarra, Mala, Marra"
mem,"Mangala, Djawali, Djuwali, Jiwali, Jiwarli, Koalgurdi, Manala, Mangalaa, Mangarla, Minala, Yalmbau"
mep,"Miriwung, Merong, Miriwoong, Miriwun, Mirung"
mfr,"Marithiel, Berringen, “Bringen” (pej.), “Brinken” (pej.), Maridhiel, Maridhiyel, Marithiyel, Marrithiyel"
mhg,"Margu, Ajokoot, Croker, Island Margu, Jaako, Marrgu, Raffles Bay, Terrutong, Terutong, Yaako, Yako"
mpb,"Mullukmulluk, Malagmalag, Malak-Malak, Ngolak-Wonga, Nguluwongga"
mpc,"Mangarayi, Mangarai, Mangarrayi, Manggarai, Mungarai, Mungerry, Ngarrabadji"
mph,"Maung, Gunmarung, Gun-Marung, Mawng, Mawung"
mpj,"Martu Wangka, Mardo, Targudi"
mvl,Mbara
mwf,"Murrinh-Patha, Garama, Murinbada, Murinbata"
mwp,"Kala Lagaw Ya, Central Torres Strait, Kala Lagau Langgus, Kala Lagaw, Kala Yagaw Ya, Langus, Mabuiag, Yagar Yagar"
nad,"Nijadali, Bailko, Balgu, Balygu, Jauna, Njijapali, Nyiyabali, Nyiypali, Paljgu, Palyku"
nam,"Ngan’gityemerri, Moil, Ngangi-Tjemerri, Tyemeri"
nay,"Narrinyeri, Ngarinyeri, Ngarrindjeri, Yaralde"
nbj,"Ngarinman, Airiman, Hainman, Ngaiman, Ngarinyman, Ngrarmun"
nck,"Nakara, Kokori, Nagara, Nakkara"
ngk,"Dalabon, Bouin, Boun, Buan, Buin, Buwan, Dangbon, Gundangbon, Nalabon, Ngalabon, Ngalkbon, Ngalkbun"
nha,"Nhanda, Nanda, Nanta, Nhanta, Nubda, Nunta"
nhf,Nhuwala
nid,Ngandi
nig,"Ngalakan, Hongalla, Ngalakgan, Ngalangan"
nji,"Gudanji, Kurdanji, Ngarnga"
nju,"Ngadjunmaya, Badonjunga, Bardojunga, Ngadju, Ngadjumaja, Ngadjunmaia, Ngatju, Ngatjumay, Tchaakalaaga"
nlr,"Ngarla, Inawangga, Inawonga, Inawongga, Nalawonga, Ngalawonga, Ngalawongga, Ngarla-warngga, Ngaunmardi, Ninanu, Yinhawangka"
nlw,"Walangama, Boogoolmurra, Bugulmara, Karan, Wahlongman, Wallan-kammer, Wallenkammer, Wollangama, Wollongurmee"
nly,"Nyamal, Gnamo, Namel, Njamal, Njamarl, Nyamel"
nmp,"Nimanbur, Nimanburru"
nmv,"Ngamini, Karangura, Yarluyandji"
nna,"Nyangumarta, Nyangumarda, Nyangumata"
nnr,"Narungga, Nanunga, Naranga, Narangga, Narranga, Narranggu, Narrangu"
nnv,"Nugunu, Doora, Njuguna, Nokunna, Noocoona, Nookoona, Nuguna, Nukana, Nukuna, Nukunnu, Nukunu, Pukunna, Tjura, Tyura, Wallaroo, Warra, Wongaidya"
nny,"Nyangga, Janga, Jangaa, Jangga, Jang-Kala, Njangga, Njanggala, Yangarella, Yanggal, Yangkaal, Yuckamurri"
nrl,"Ngarluma, Gnalluma, Gnalouma, Ngallooma, Ngaluma"
nrx,"Ngurmbur, Gnormbur, Gnumbu, Koarnbut, Ngormbur, Ngumbur, Oormbur"
ntg,"Ngantangarra, Ngandangara"
ntj,"Ngaanyatjarra, Ngaanjatjarra, Ngaanyatjara, Nyanganyatjara"
nug,Nungali
nuy,"Nunggubuyu, Nunggubuju, Wubuy, Yingkwira"
nwg,"Ngayawung, Ngaiawang, Ngaiawung, Ngayawang"
nwo,"Nauo, Battara, Growoo, Naua, Nawo, Nawu, Nowo, Nyaawa"
nxn,Ngawun
nyh,"Nyigina, Njigina, Nyikina"
nys,"Nyunga, Neo-Nyunga, Nyungar"
nyt,"Nyawaygi, Nawagi"
nyv,Nyulnyul
nyx,"Nganyaywana, Aniwan, Nganjaywana"
okg,"Koko Babangk, Kok Peponk, Kok-Babonk, Koko Kunaniy, Kok-Papangk, Kok-Paponk"
olk,"Olkol, Koka-ollugul, Koko Olkol, Koko Olkolo, Koko-olkol, Olcoola, Olgolo, Ol’kol, Olkulo, Ulkulu, Wulgulu"
pii,"Pini, Bini, Birni, Piniritjara, Pirniritjara"
pit,"Pitta Pitta, Bida-Bida, Bidhabidha, Pita Pita, Pitha-Pitha"
piu,"Pintupi-Luritja, Binddibu, Loridja, Pintubi, Pintupi"
pjt,"Pitjantjatjara, Pitjantjara"
pkn,"Pakanha, Bakanha"
pmd,"Pallanganmiddang, Pallangahmiddang, Wavaroo, Wave Veroo, Waveroo, Way.you.rong, Way.you.roo, Wayerroo, Waywurru, Wee.er.roo, Wee.her.roo"
pnj,"Pinjarup, Bangoula, Banyoula, Banyowla, Binjarup, Kuriwongi, Peejine, Penjarra, Pidjain, Pinjarra, Yaberoo"
pnv,"Pinigura, Binigura, Pinikura"
pnw,"Panytyima, Bandjima, Banjima, Pandjima, Panjima, Panjtjima, Panyjima"
pti,"Pintiini, Nyanganyatjara, Pindiini, Wangada, Wanggaji, Wangkatja, Wonga, Wongai-I, Wonggaii"
rbp,"Barababaraba, Baraba Baraba, Baraba-Baraba, Baraparapa, Barappur, Bareber Bareber, Barrababarraba, Barraba-Barraba, Beraba-Beraba, Birraba-Birraba, Boorabirraba, Booraboora, Boora-Boora, Boort, Burabura, Burappa, Burapper, Bureba, Burrabura-ba, Burraburburaba, Burrappa, Burrapper, Burreba-Burreba, Karraba, Perapa-Perapa"
rit,"Ritarungo, Ridarngo, Ridharrngu, Ritarnugu, Ritharngu, Ritharrngu, Wagelak, Wawilag"
rkw,"Arakwal, Coo-al, Gundurimba, Jawhumjeri, Kawhul, Kogung, Naiang, Njung, Nyung, Tugurimba, Yawkum-yere"
rmb,"Rembarunga, Kaltuy, Rainbargo, Rembarranga, Rembarrnga, Rembarrunga"
rnr,"Nari Nari, Narinari, Nari-Nari, Narri-Narri"
rop,"Kriol, Roper-Bamyili Creole"
rxd,"Ngardi, Boonara, Bunara, Buruwatung, Kolo, Kukuruba, Manggai, Munga, Ngadi, Ngari, Nyardi, Panara, Puruwantung, Waiangadi, Waiangara, Waiangari, Wain-gara, Walmala, Wanayaga, Warangari, Waringari, Wommana, Woneiga"
rxw,"Karuwali, Gara-wali, Goore, Karawalla, Karorinje, Kuriwalu, Kurrawulla"
tbh,"Thurawal, Dharawaal, Dharawal, Turrubul"
tcs,"Torres Strait Creole, Ap-Ne-Ap, Blaik, Creole, Torres Strait Broken, West Torres, Yumplatok"
tgz,"Tagalaka, Da:galag, Dagalang, Takalak, Targa-lag, Tarkalag"
thd,"Thayore, Behran, Gugudayor, Kuktayor, Kukudayore, Kuuk Thaayoore, Kuuk Thaayorre, Taior, Thaayore, Thayorre"
tiw,Tiwi
tju,"Tjurruru, Tjururu"
tjw,"Djabwurrung, Chaa wuurong, Chaap Wuurong, Chaap-Warrong, Chaapwurra, Chaapwurru, Chaapwuurong, Chap wurong, Chap wurrung, Chap-wurong, Djab Wurrung, Djab wurung, Djabwuru, Djabwurung, Dyabwurung, Dyapwurong, Jab Wurrong, Jab wurrung, Kolor, Kolorer, Kooloor, Pirtkopannoot, Punoinjon, Purteetchally, Tchapwurong, Thapwurong, Tjap, Tjapwuron, Tjapwurong, Tjap-wurong, Tjapwurun, Tjapwurung, Tjapwuurong, Tyapawurru, Tyapwurru, Tyapwuru"
typ,"Thaypan, Kuku-Thaypan"
ugb,"Kuku-Ugbanh, Kugu-Ugbanh"
uky,"Kuuk-Yak, Koko Yak, Kuku Yak, Kuuk Yak"
ulk,"Meriam, East Torres, Mer, Meriam Mir, Mir, Miriam, Miriam-Mir"
umd,Umbindhamu
umg,"Umbuygamu, Moroba-Lama"
ump,Umpila
umr,"Umbugarla, Mbakarla"
ung,"Ngarinyin, Ungarinjin, Ungarinyin"
unn,"Kurnai, Cunni, Ganai, Gooni, Gunna, Gunnai, Kunnai"
urc,"Urningangg, Uningangk, Wuningak"
urf,Uradhi
uwa,"Kuku-Uwanh, Kugu-Uwanh"
vka,"Kariyarra, Gariera, Kariera, Kariyara, Karriara"
vku,"Kurrama, Gurama, Karama, Korama, Kurama"
vma,"Martuyhunira, Martuthunira"
vmb,"Barbaram, Balbarum, Barbarem, Barbarum, Booburam, Mbabaram, Mbara, Mogmnanarim, Oombarrmbarum, Umbarbarem, Woombarbarram, Wumbabaram"
vmi,"Miwa, Bagu"
vml,"Malgana, Maldjana, Maljanna, Malkana"
vmu,"Muluridyi, Binjara, Kokomoloroij, Kokomoloroitji, Kookanoona, Molloroidyi, Mooloroiji, Mularitchee, Mullridgey, Mulurutji, Waluridji"
waq,"Wageman, Wagiman, Wogeman"
wbp,"Warlpiri, Elpira, Ilpara, Ngaliya, Ngardilpa, Wailbri, Walbiri, Walmama, Walpiri"
wbt,"Wanman, Nanidjara, Nyaani, Warnman"
wbv,"Wajarri, Wadjari, Wadjeri, Watjari, Watjarri"
wdj,"Wadjiginy, Wagaydy, Wogaity"
wdk,"Wadikali, Wadigali"
wdu,Wadjigu
wdy,"Wadjabangayi, Inningai, Kariimari, KunGait, Kun-Gait, Wadjabangai, Wadjabangay"
weg,"Wergaia, Wergaya, Werkaya, Wimmera, Worgaia"
wga,"Wagaya, Leewakya, Ukkia, Waagai, Waagi, Wagai, Wagaja, Waggaia, Wakaja, Wakaya, Wakkaja, Warkya, Worgai, Worgaia, Workia"
wgg,Wangganguru
wgu,"Wirangu, Jilbara, Naljara, Ngoleiadjara, Nhawu, Njangga, Nonga, Nyangga, Tidni, Tidnie, Titnie, Wanbiri, Wangon, Warrangoo, Willeuroo, Windakan, Wirangga, Wirongu, Wironguwongga, Wirrongu, Wirrung, Wirrunga, Yilrea"
wgy,"Warrgamay, Biyay"
wie,"Wik-Epa, Wik-Ep"
wif,Wik-Keyangan
wig,Wik-Ngathana
wih,"Wik-Me’anha, Wik-Em’an"
wij,Wik-Iiyanh
wik,"Wikalkan, Wikngatara, Wik-Ngathara, Wik-Ngatharra, Wik-Ngathrr"
wil,"Wilawila, Wila-Wila"
wim,"Wik-Mungkan, Munkan, Wik-Mungkhn, Wik-Munkan"
wkw,"Wakawaka, Enibura, Nukunukubara, Waga, Wagawaga, Waga-Waga, Wakka"
wky,"Wangkayutyuru, Wanggadjara, Wanggayudyuru, Wangkayutjuru"
wlg,"Kunbarlang, Gunbalang, Gunbarlang, Gungalang, Walang, Warlang"
wlu,Wuliwuli
wmb,"Wambaya, Umbaia, Wambaia, Wambaja, Wombya, Wom-By-A, Yumpia"
wmi,"Wamin, Agwamin"
wmt,"Walmajarri, Pililuna, Walmajiri, Walmatjari, Walmatjiri, Wolmeri"
wnd,"Wandarang, Wandaran, Warndarang, Wuyarrawala"
wnm,Wanggamala
wnn,"Wunumara, Oonoomurra, Quippen-bura, Unamara, Woonamurra, Woonomurra, Wunamara"
wny,"Wanyi, Waangyee, Waanyi, Wainyi, Wanee, Wanji, Wanyee, Wonyee"
woa,"Tyaraity, Daktjerat, Djeradj, Djerag, Dyeraidy, Kuwema, Tjerait"
wrb,"Warluwara, Kapula, Maula, Mauula, Mawula, Parnkarra, Walookera, Walugera, Waluwara, Wollegara, Yunnalinka"
wrg,"Warungu, Gudjala, Gugu-Badhun, Warrongo, Warrungu"
wrh,"Wiradhuri, Berrembeel, Warandgeri, Werogery, Wiiratheri, Wira-Athoree, Wiradhurri, Wiradjuri, Wiraduri, Wiraidyuri, Wirajeree, Wirashuri, Wiratheri, Wirracharee, Wirrai’yarrai, Wooragurie, Wordjerg"
wri,"Wariyangga, Warriyangka"
wrk,"Garrwa, Gaarwa, Garawa, Garrawa, Grawa, Karawa, Kariwa, Karrawar, Karrwa, Korrawa, Kurrawar, Leearawa, Leearrawa, Wollongorang, Wulungwara"
wrl,"Warlmanpa, Walmala"
wrm,"Warumungu, Warramunga"
wro,"Worrorra, Maialnga, Ong Komi, Worora, Wororra, Worrara, Worrora, Wurara, Wurora, Yangibaia"
wrr,"Wardaman, Wadaman, Waderman, Waduman, Warda’man, Wardman, Warduman, Wartaman, Wordaman"
wrw,"Gugu Warra, Guguwarra, Kuku-Wara"
wrz,"Waray, Arwur, Awarai, Awarra, Warrai, Warray"
wth,"Wathawurrung, Wada wurrung, Wadawio, Waddorow, Wadhaurung, Wadjawuru, Wadourer, Wadthaurung, Waitowrung, Warra, Wathaurong, Wathaurung, Wathawurung, Wathurung, Watorrong, Wiityahuurong, Wioura, Witaoro, Witawurong, Witoura, Witouro, Witowro, Witowurong, Witowurrong, Witowurrung, Witowurung, Wittyawhuurong, Woddowro, Woddowrong, Wod-dowrong, Wollowurong, Wooeewoorong, Wothowurong, Wuddyawurra, Wuddyawurru, Wudjawuru, Wudjawurung, Wudja-wurung, Wudthaurung"
wua,"Wikngenchera, Nantjara, Ngandjara, Ngantjeri, Njinturawik-Nganhcara, Wik, Wik-Nantjara"
wub,"Wunambal, Jeidji, Jeithi, Unambal, Wumnabal, Wunambullu, Yeidji, Yeithi"
wur,Wurrugu
wux,Wulna
wwb,"Wakabunga, Waggaboonyah, Waggabundi, Wakobungo, Waukaboonia, Worgabunga, Workabunga, Workoboongo"
wwr,"Warrwa, Warrawai, Warwa"
wxw,"Wardandi, Belliman, Dardanup, Doonin, Dordenup, Dornderupwongy, Dunanwongi, Jabaru, Kardagur, Nghungar, Waadandi, Waddarndi, Wadjandi, Yabaroo"
wyb,Wangaaybuwan-Ngiyambaa
wyi,"Woiwurrung, Gungung-willam, Mort Noular, Ngarukwillam, Oorongie, Urunjeri, Waarengbadawa, Wainworra, Wairwaioo, Warerong, Warorong, Warwaroo, Waverong, Wavoo-rong, Wawoorong, Wawoo-rong, Wawurong, Wawurrong, Woewo-rung, Woiworung, Woiwurong, Woi-wurrong, Woiwurru, Woiwurung, Wooeewoorong, Wowerong, Wurrundyirra-baluk, Wurrunjeri, Wurundjeri, Wurunjeri, Wurunjerri-baluk, Yarra Yarra"
xbd,"Bindal, Nyawaygi"
xbe,"Bigambal, Bigambul, Bigumbil"
xbg,"Bunganditj, Bak-on-date, Banaditj, Bangandadj, Bangandidj, Barconedeet, Baundik, Boandic, Boandik, Booandik, Booandik-ngolo, Booandki-ngolo, Booganitch, Booganity, Boongandity, Borandikngolo, Buadik, Buandic, Buandig, Buandik, Buanditj, Bugandity, Bunganadity, Bungandaetch, Bung’andaetch, Bungandaetcha, Bungandaitj, Bungandidj, Bungandij, Bunganditjngolo, Bungandity, Bunjanditj, Burhwundeirtch, Drualatngolonung, Drualat-ngolonung, Nguro, Pungandaitj, Pungandik, Pungantitj, Pungatitj"
xbj,"Birrpayi, Biribi, Birippi, Birrapee, Birripai, Birrpai, Bripi"
xbp,"Bibbulman, Bajongwongi, Bebleman, Bibbulmun, Bibilum, Bibulman, Bibulmun, Bibuulmoun, Meeraman, Murram, Peopleman, Pepelman, Pibilum, Piblemen"
xby,"Batyala, Badjela, Badtala, Badtjala, Badyala, Batjala, Bidhala, Butchulla, Dulingbara, Gnoolongbara, Koolaburra, Ngulungbara, Olungbura, Patyala, Thoorgine"
xda,"Darkinyung, Darginjang, Darginyung, Darkinjang, Darkinoong, Darkinung, Darknung"
xdk,"Dharuk, Darrook, Dharrook, Dhar’rook, Dharruk, Dharug"
xgd,"Gudang, Alauikeno, Gootung, Kekoseno"
xgg,"Goreng, Corine, Coro-ran, Kaialiwongi, Kokar, Koorengi, Kuriny, Mongup, Warangu, Warranger, Warrangle, Warrangoo"
xgi,"Garingbal, Kaingbul, Kanoloo, Karingbal, Karingbool, Karranbal"
xgm,"Dharumbal, Charumbul, Darambal, Darawal, Darumbal, Koinbal, Koinjmal, Kungalburra, Kungmal, Mamburra, Tarumbal, Tharumbal, Urambal"
xgu,"Unggumi, Ngarangari, Ong Komi, Ongaranjan, Ungami, Ungumi, Wongkomi"
xgw,"Guwa, Coa, Coah, Goa, Goamulgo"
xjb,"Minjungbal, Cood-jingburra, Cudgingberry, Gando Minjang, Gan-dowal, Gendo, Minjangbal, Minyowa, Minyung, Ngandowul"
xjt,"Jaitmatang, Jadjmadang, Jaithmathang, Jaitmathang, Yadymadhang"
xmh,"Kuku-Muminh, Kugu, Kugu-Muminh, Wik Muminh, Wik-Mumin"
xmp,"Kuku-Mu’inh, Kugu-Mu’inh"
xmq,"Kuku-Mangk, Kugu-Mangk"
xmu,"Kamu, Gamor"
xmy,"Mayaguduna, Mayi-Kutuna"
xni,"Ngarigu, Bemeringal, Bradjerak, Brajerak, Brajerang, Currak-da-bidgee, Garego, Guramal, Gur-mal, Murring, Ngarago, Ngarego, Ngarico, Ngarigo, Ngarroogoo, Ngarrugu, Ngaryo, Nguramal"
xnk,"Nganakarti, Barimaia, Jaburu, Minango, Nanakari, Nanakati, Nhanhagardi, Wiri"
xnu,Nukunul
xny,"Nyiyaparli, Iabali, Jana, Janari, Niabali, Njiabadi, Njiabali, Njijabadi, Njijabali, Njijapali, Nyiyabali, Nyiyapali, Nyiypali"
xpa,"Pirriya, Bidia, Biria, Birria, Piria"
xpj,"Mpalitjanh, Mbalidjan, Mpalit Yan, Mpalitjan, Mpalityanh"
xpt,"Punthamara, Bundhamara"
xrd,"Gundungurra, Burragorang, Cundunorah, Gandangara, Gundanora, Gundungari, Gundungorra, Gurra-gunga"
xrg,"Minang, Mean-anger, Meenung, Meernanger, Minnal Yungar, Minung, Mirnong, Noongar, Nyungar"
xrq,"Karranga, Karanga, Karangpurru, Karrangpurru"
xru,"Marriammu, Mareammu"
xth,"Yitha Yitha, Eetha-eetha, Eethee Eethee, Eethie-eethie, Ita-ita, Ithi-ithi, Iti-iti, Tjuop, Yetho, Yitsa, Yit-tha"
xtv,"Thawa, Baianga, Guyanagal, Guyangal-yuin, Katungal, Murring, Paienbera, Paiendra, Tadera-manji, Tharawal, Thauaira"
xud,"Umiida, Aobidai of Ongkarango, O:ka:ta, O:kada, Okat, Oken, Okwata, Oomida, Umeda, Umede, Umida, Umidi, Wumide"
xul,"Ngunawal, Gurungada, Ngoonawal, Ngunuwal, Nungawal, Wonnawal, Yarr"
xun,"Unggaranggu, Ongkarango, Oonggarrangoo, Ungarangi, Ungaranji, Unggarangi"
xut,Kuthant
xwd,"Wadi Wadi, Biangil, Dacournditch, Wathiwathi, Wattewatte, Watthiwatthi, Watty-watty, Withaija, Woani, Wohdi Wohdi, Woonyi, Wotti-wotti"
xwj,"Wajuk, Beelia, Beeloo, Derbal, Ilakuri wongi, Juadjag, Juadjuk, Karakata, Karrakatta, Minalnjunga, Minnal Yungar, Wadjug, Wadjuk, Wadjup, Wadyuk, Whadjuk, Whajook, Witjaari, Yooadda, Yooard, Yoongar, Yuard, Yuatjek, Yungar, Yungur"
xwk,"Wangkumara, Wangumarra, Wongkumara"
xwt,"Wotjobaluk, Guli-ballaiuk, Watjo, Wattyabullak, Woitu-bullar, Wotjbaluk, Wotjo, Wotjo-ba-laiuruk, Wotjobalak, Wotjobalek, Wotjoballaiuk, Wotjoballuck, Wotjoballuk, Wotjo-balluk, Wotjo-baluk, Wotjobolak, Wotjobuluk, Woychibirik, Wudjubalug, Wudjubaluk, Wutjubaluk, Wuttyabullak, Wuttyubullak, Wutyuballeak"
xww,"Wemba Wemba, Gorrmjanyuk, Gourrmjanyuk, Jambajamba, Jupa-galk-wournditch, Mallenjerrick, Waamba, Waimbiwaimbi, Wamba, Wamba Wamba, Wambawamba, Wembawemba, Weumba, Womba, Yamba, Yambayamba, Yowewnillurn, Yuppila"
xya,"Yaygir, Jeigir, Jungai, Yegera, Yiegera, Youngai"
xyb,Yandjibara
xyj,"Mayi-Yapi, Majabi, Miappe, Miappi, Miubbi, Myabi, Myappe"
xyk,"Mayi-Kulan, Maidhagudi, Maigudina, Maigudung, Maigulung, Maikolon, Maikudun, Maikudung, Maikudunu, Maikulan, Maikulung, Majadhagudi, Makulu, Mayagoondoon, Mayagulan, Mayatagoorri, Maygulan, Mayhulan, Maykulan, Miccoolin, Micoolan, Mikadoon, Mikkoolan, Mikoodoono, Mikoolu"
xyt,"Mayi-Thakurti, Maidakadi, Maidhagari, Maidhaggaria, Maioakuri, Maitakeidi, Maitakudi, Maithagudi, Maithakari, Maithakudi, Mayadhagurdifagurdi, Mayatagoori, Maydhagurdi, Maytagoori, Mitagurdi, Mitakoodi, Mitroogoordi, Mittagurdi, Mittaka, Mythaguddi, Mythugadi, Mythuggadi"
xyy,"Yorta Yorta, Arramouro, Bangerang, Gunbowerooranditchgoole, Gunbowers, Jotijota, Kwart Kwart, Moira, Ngarrimouro, Ngarrimowro, Unungun, Wol-Lithiga, Woollathura, Yoorta, Yota Yota"
yda,"Yanda, Janda, Yunda"
yga,"Malyangapa, Bulali, Bulalli, Karikari, Malgaaljangaba, Malgangara, Malja:pa, Maljangaba, Maljangapa, Malyanapa, Malya-napa, Malyangaba, Malyapa, Malynapa, Milyauppa, Milya-uppa, Muliaarpa, Mullia-arpa, Multyerra, Mulyanapa, Mulya-napa, Mulyanappa, Mulya-nappa, Nalyanapa"
ygi,"Yiningayi, Iningai, Iningayi, Inningai, Mootaburra, Moothaburra, Muta-bura, Muttaburra, Tateburra, Terreburra, Yiningay"
ygs,"Yolngu Sign Language, Hands in action"
ygu,"Yugul, Jokul, Yikil, Yikul, Yookala, Yookil, Yookull, Yukul"
yia,"Yinggarda, Ingara, Ingarda, Ingarra, Ingarrah, Inggarda, Inparra, Jinggarda, Kakarakala, Yingkarta"
yii,"Yidiny, Boolboora, Deba, Eneby, Gerrah, Gijow, Gillah, Guwamal, Idin Idindji, Idinji, Idin-Wudjar, Indindji, Jidindji, Kitba, Maimbie, Mungera Ohalo, Pegullo-Bura, Warra-Warra, Warryboora, Woggil, Yetinji, Yiddinji, Yidin, Yidindji, Yidini, Yitintyi, Yukkaburra"
yij,"Yindjibarndi, Jindjibandi, Yinjtjipartnti"
yil,"Yindjilandji, Bularnu, Dhidhanu, Injdjiladji"
